transaction_id,transaction_date,transaction_time,account_id,account_name,account_type,account_owner,description,category,subcategory,amount,transaction_type,balance_after,is_recurring,recurring_frequency,notes
TXN-7CD2A053938C,2024-12-09,11:08:06,ACC-USER1-CHK,User1 Checking,Checking,User1,Exxon,Transportation,Gas,-70.95,Expense,-4030.81,False,,
TXN-8BBA44069A72,2024-12-10,13:44:18,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Comcast Internet,Utilities,Internet,-80,Expense,170435.23,True,Monthly,
TXN-4A6E0D4BDC06,2024-12-10,13:54:49,ACC-USER2-CHK,User2 Checking,Checking,User2,DoorDash,Dining,Delivery,-26.79,Expense,-2763.65,False,,
TXN-2FBD4FBF0B39,2024-12-10,17:20:11,ACC-USER2-CHK,User2 Checking,Checking,User2,Taco Bell,Dining,Fast Food,-10.5,Expense,-2690.1,False,,
TXN-72999E1F3378,2024-12-10,18:18:08,ACC-USER2-CHK,User2 Checking,Checking,User2,Uber Eats,Dining,Delivery,-46.76,Expense,-2736.86,False,,
TXN-A5E62CE36D96,2024-12-10,20:06:13,ACC-USER1-CHK,User1 Checking,Checking,User1,iCloud Storage,Subscriptions,Various,-2.99,Expense,-5273.45,True,Monthly,
TXN-D56318C6CA8D,2024-12-12,11:13:27,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Spotify Family,Entertainment,Streaming,-16.99,Expense,168982.25,True,Monthly,
TXN-3FE43D9562BD,2024-12-12,16:14:01,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Chipotle,Dining,Restaurants,-75.04,Expense,148622.4,False,,
TXN-EBA71F3D7851,2024-12-12,19:08:21,ACC-USER1-CHK,User1 Checking,Checking,User1,Starbucks,Dining,Fast Food,-16.02,Expense,-2793.89,False,,
TXN-1390AD9DC459,2024-12-13,08:23:45,ACC-USER2-CHK,User2 Checking,Checking,User2,Chick-fil-A,Dining,Fast Food,-10.71,Expense,-2666.63,False,,
TXN-A7D34A7E2677,2024-12-13,15:19:11,ACC-USER1-CHK,User1 Checking,Checking,User1,Outback Steakhouse,Dining,Restaurants,-33.98,Expense,-2777.87,False,,
TXN-C43417EACAEB,2024-12-13,21:02:55,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Direct Deposit - ABC Company,Salary,User2,3711.77,Income,213465.81,True,Biweekly,
TXN-710693804BDC,2024-12-14,07:01:09,ACC-USER2-CHK,User2 Checking,Checking,User2,Chick-fil-A,Dining,Fast Food,-8.97,Expense,-2655.92,False,,
TXN-0C4047702482,2024-12-14,09:32:37,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-124.57,Expense,151942.42,False,,
TXN-506A63C94D55,2024-12-14,11:20:08,ACC-USER2-CHK,User2 Checking,Checking,User2,Taco Bell,Dining,Fast Food,-12.97,Expense,-2679.6,False,,
TXN-951FC0FA104A,2024-12-15,13:41:52,ACC-USER2-CHK,User2 Checking,Checking,User2,Peloton App,Subscriptions,Various,-12.99,Expense,-6164.01,True,Monthly,
TXN-DF12D29A7760,2024-12-15,13:42:24,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Auto Loan - Chase,Transportation,Car Payment,-425,Expense,169870.23,True,Monthly,
TXN-94E7D8A06400,2024-12-15,15:08:12,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Verizon Wireless - Family Plan,Utilities,Phone,-140,Expense,170295.23,True,Monthly,
TXN-67D363D67437,2024-12-15,15:16:56,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Property Tax Payment,Housing,Property Tax,-550,Expense,124185.38,True,Quarterly,
TXN-4BFA9B0AEADC,2024-12-15,18:21:06,ACC-USER2-CHK,User2 Checking,Checking,User2,Amazon.com,Shopping,Online Shopping,-96.96,Expense,-5223.84,False,,
TXN-0CCC3DC6A678,2024-12-16,08:15:22,ACC-USER2-CHK,User2 Checking,Checking,User2,Buffalo Wild Wings,Dining,Restaurants,-72.26,Expense,-2898.41,False,,
TXN-B3EC2CD7BC51,2024-12-17,10:40:36,ACC-USER2-CHK,User2 Checking,Checking,User2,Cheesecake Factory,Dining,Restaurants,-62.5,Expense,-2826.15,False,,
TXN-FE22ABE0E582,2024-12-17,11:50:06,ACC-USER2-CHK,User2 Checking,Checking,User2,Subway,Dining,Fast Food,-11.68,Expense,-2920.23,False,,
TXN-8E968CDEB6E3,2024-12-17,14:00:16,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-10.14,Expense,-2908.55,False,,
TXN-1D2CB1BC34EA,2024-12-18,08:21:10,ACC-JOINT-CHK,Joint Checking,Checking,Joint,DoorDash,Dining,Delivery,-48.84,Expense,148519.25,False,,
TXN-1BDD390FC99B,2024-12-18,08:30:01,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Electric Company,Utilities,Electric,-179.82,Expense,165145.35,True,Monthly,
TXN-9E8B06D0AC76,2024-12-18,19:37:38,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Disney+,Entertainment,Streaming,-13.99,Expense,168968.26,True,Monthly,
TXN-A985C2846569,2024-12-19,11:18:29,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Mobil,Transportation,Gas,-73.32,Expense,147566.81,False,,
TXN-E7EBFBEF1D85,2024-12-19,15:24:06,ACC-USER2-CHK,User2 Checking,Checking,User2,Panda Express,Dining,Fast Food,-9.42,Expense,-2949.07,False,,
TXN-2FB16C8BD4D1,2024-12-20,08:47:43,ACC-USER2-CHK,User2 Checking,Checking,User2,Adobe Creative Cloud,Subscriptions,Various,-54.99,Expense,-6219.0,True,Monthly,
TXN-3EF512DF0CBA,2024-12-20,11:47:37,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ACME Corporation,Salary,User1,4249.0,Income,117730.32,True,Biweekly,
TXN-9DB90E00800D,2024-12-20,13:36:00,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Year-End Bonus - ACME Corp,Bonus,Annual,3500,Income,124535.38,False,,
TXN-518CCB27D479,2024-12-20,17:47:57,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Geico Auto Insurance,Transportation,Car Insurance,-185,Expense,169685.23,True,Monthly,
TXN-15E2C4DBC74E,2024-12-21,14:11:23,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-428.38,Transfer,121410.76,True,Biweekly,
TXN-41F3F8F0FE08,2024-12-21,15:35:30,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,428.38,Transfer,1994.38,True,Biweekly,
TXN-7BB254B05BCD,2024-12-21,18:26:10,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-19.42,Expense,-2939.65,False,,
TXN-1AD40790D0FF,2024-12-21,18:53:16,ACC-USER2-CHK,User2 Checking,Checking,User2,Holiday Gifts,Gifts,Holidays/Birthdays,-119.65,Expense,1216.05,False,,
TXN-46D556AB24E6,2024-12-21,19:57:28,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Amazon.com,Shopping,Online Shopping,-36.94,Expense,146901.42,False,,
TXN-93900BF8674F,2024-12-21,21:29:00,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-237.04,Expense,151705.38,False,,
TXN-E1A54D7B4456,2024-12-22,11:36:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-375.38,Transfer,121035.38,True,Biweekly,
TXN-9CADAF1774B6,2024-12-22,19:45:25,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,375.38,Transfer,1711.42,True,Biweekly,
TXN-492B96A57B9E,2024-12-22,19:50:10,ACC-JOINT-CHK,Joint Checking,Checking,Joint,CVS Pharmacy,Healthcare,Pharmacy,-51.0,Expense,146374.05,False,,
TXN-27B0D84B75BB,2024-12-22,19:54:02,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Uber Eats,Dining,Delivery,-54.31,Expense,148568.09,False,,
TXN-DF19FFCF71D1,2024-12-24,09:28:02,ACC-USER1-CHK,User1 Checking,Checking,User1,Grubhub,Dining,Delivery,-29.01,Expense,-2931.87,False,,
TXN-CE248E7BC2EB,2024-12-24,12:38:39,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Olive Garden,Dining,Restaurants,-49.91,Expense,148469.34,False,,
TXN-8A5442790BA4,2024-12-25,10:10:40,ACC-USER1-CHK,User1 Checking,Checking,User1,Panda Express,Dining,Fast Food,-17.6,Expense,-2888.54,False,,
TXN-3D89556207D8,2024-12-25,11:25:35,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Student Loan Payment - Navient,Debt,Student Loan,-350,Expense,169015.23,True,Monthly,
TXN-D27F7C47396A,2024-12-25,11:50:25,ACC-USER1-CHK,User1 Checking,Checking,User1,McDonald's,Dining,Fast Food,-14.32,Expense,-2902.86,False,,
TXN-8052BA2DACA4,2024-12-25,20:17:36,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Instacart,Dining,Delivery,-43.72,Expense,148425.62,False,,
TXN-EE0F305609E9,2024-12-26,07:27:05,ACC-USER2-CHK,User2 Checking,Checking,User2,Panda Express,Dining,Fast Food,-18.16,Expense,-3035.58,False,,
TXN-6B39B287F59F,2024-12-26,08:41:34,ACC-USER2-CHK,User2 Checking,Checking,User2,Panda Express,Dining,Fast Food,-9.26,Expense,-3044.84,False,,
TXN-58847684AAE3,2024-12-26,09:38:56,ACC-USER2-CHK,User2 Checking,Checking,User2,Chipotle,Dining,Restaurants,-56.28,Expense,-3005.35,False,,
TXN-3D6BDE7AFE93,2024-12-26,10:12:26,ACC-USER1-CHK,User1 Checking,Checking,User1,Applebee's,Dining,Restaurants,-77.05,Expense,-2870.94,False,,
TXN-9BDCC038016C,2024-12-27,10:06:03,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-12.07,Expense,-3017.42,False,,
TXN-ACD06BFDA0FE,2024-12-27,10:17:42,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ABC Company,Salary,User2,3766.09,Income,217231.9,True,Biweekly,
TXN-3C1FBE29EC65,2024-12-28,09:21:57,ACC-USER2-CHK,User2 Checking,Checking,User2,Speedway,Transportation,Gas,-62.65,Expense,-4359.65,False,,
TXN-8A2D214F321D,2024-12-28,10:29:59,ACC-USER2-SAV,User2 Savings,Savings,User2,Interest Payment,Interest,Savings,35.24,Interest,10715.35,True,Monthly,
TXN-91212FED157B,2024-12-28,11:14:38,ACC-USER1-SAV,User1 Savings,Savings,User1,Interest Payment,Interest,Savings,49.27,Interest,14980.7,True,Monthly,
TXN-29A3BFA0D7F2,2024-12-28,12:22:52,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Interest Payment,Interest,Savings,106.08,Interest,32250.15,True,Monthly,
TXN-20E61B1F94DD,2024-12-29,19:16:21,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Trader Joe's,Groceries,Supermarket,-240.27,Expense,151465.11,False,,
TXN-B1E939F71350,2024-12-30,09:10:13,ACC-USER2-CHK,User2 Checking,Checking,User2,Chick-fil-A,Dining,Fast Food,-18.56,Expense,-3089.72,False,,
TXN-5DDD8B18A5BB,2024-12-31,13:12:52,ACC-USER2-CHK,User2 Checking,Checking,User2,DoorDash,Dining,Delivery,-45.18,Expense,-3134.9,False,,
TXN-55BC870F140C,2024-12-31,15:43:55,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-9.91,Expense,-3054.75,False,,
TXN-521B80A4E67C,2024-12-31,19:34:26,ACC-USER1-CHK,User1 Checking,Checking,User1,Olive Garden,Dining,Restaurants,-75.29,Expense,-3007.16,False,,
TXN-7EA409ECCB53,2024-12-31,21:54:45,ACC-USER2-CHK,User2 Checking,Checking,User2,Panda Express,Dining,Fast Food,-16.41,Expense,-3071.16,False,,
